step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
182,TRANSFER,4959.777181884523,C100225,134716.18304344252,130073.90452541769,C200225,94877.44170786145,99927.50175247829,0,0
345,CASH_OUT,832.850441611718,C100226,122966.83218157772,121719.28951589596,C200226,110997.55800774554,111266.78994125467,0,0
171,TRANSFER,9901.705048144244,C100227,179841.11593024328,169977.03557925828,C200227,161470.37276607088,171650.9731466135,0,0
460,CASH_OUT,2024.8925676055874,C100228,103663.21657726729,100799.75322539461,C200228,169643.34309969374,172167.37686345138,0,0
276,TRANSFER,20017.453107231824,C100229,185680.31257127319,165763.9224424187,C200229,172452.55592820054,192592.51323563536,0,0
495,CASH_OUT,14127.327289053848,C100230,85785.71165506716,70997.22606877767,C200230,82363.9455242213,96523.02827806007,0,0
245,TRANSFER,3986.7576544371063,C100231,174244.4025597813,170595.08960332413,C200231,53458.6186607966,58120.956943408666,0,0
465,CASH_OUT,291.5473307149639,C100232,43709.17000975303,43966.16551477233,C200232,90990.82713602687,91040.19110431799,0,0
456,TRANSFER,8809.257289761521,C100233,175300.02624777518,166475.54118106666,C200233,126253.44008097012,134936.51537199228,0,0
335,CASH_OUT,3118.483755343727,C100234,45451.70351540613,42571.85788451019,M200234,128259.60361952375,130921.81620657853,0,0
405,PAYMENT,29575.0485557731,C100235,124637.25253173863,94815.12110683315,C200235,24412.095355781217,54104.382969691025,0,0
133,CASH_IN,7288.220099635813,M100236,47670.556288630636,40868.82962174972,C200236,88153.73928467491,95325.21043456807,0,0
557,PAYMENT,2813.1199136789955,C100237,149217.5327488351,146657.33656853013,C200237,19804.05721466323,22892.201755219157,0,0
535,CASH_OUT,15255.606549735723,M100238,57789.54517605397,42711.021841820555,C200238,319.38251857630553,15377.876406146137,0,0
220,CASH_OUT,7528.934388568494,C100239,92097.64499734083,85100.26858107462,C200239,26011.32373247823,34027.666526562505,0,0
314,TRANSFER,214.21066041617058,C100240,139811.3837189755,139291.2727718145,C200240,167036.95496834733,166680.94968549802,0,0
714,TRANSFER,12936.299740419592,C100241,76627.92694715477,64094.33008801831,C200241,45973.5990072804,58773.989891001955,0,0
95,TRANSFER,12202.313348195794,C100242,146866.03399140824,134601.0702107558,M200242,16555.622585566376,28484.759080614705,0,0
404,TRANSFER,5597.169703120864,C100243,179784.5782994671,173870.11981555203,C200243,94715.33464308591,100276.51466688084,0,0
395,CASH_OUT,8598.14917767701,C100244,60182.165885092996,51528.919467184314,C200244,123423.97426129809,131311.53100777653,0,0
505,TRANSFER,6581.442601909906,C100245,75634.2881367362,69187.12595912111,M200245,15499.55464692534,21825.347752573816,0,0
332,TRANSFER,1218.450051387965,C100246,46362.38225092006,44536.42580369237,C200246,129407.49129194877,130849.64694598474,0,0
512,CASH_OUT,45.97326862111458,C100247,45738.47632760877,45718.79903430641,C200247,40578.63362802956,40293.93867008964,0,0
83,DEBIT,6331.991244319372,C100248,195780.8377069433,189269.10555857158,C200248,111018.33489897673,117206.22263361745,0,0
114,CASH_OUT,122.49033910380899,C100249,116412.13259793783,116301.78596242005,C200249,77523.69112835755,77311.7557314702,0,0
397,CASH_OUT,14430.209244932139,C100250,75920.63418056627,61140.02848327179,C200250,105953.10152727948,120967.78761425271,0,0
108,PAYMENT,1417.5218173664714,C100251,112242.26653756543,109149.56100264924,C200251,22470.676494794818,24083.382570224534,0,0
17,PAYMENT,36514.377191824955,C100252,32763.271933868455,-3198.2055513348705,C200252,112281.43254306426,148975.0046791028,0,0
344,TRANSFER,6346.627069161104,M100253,3412.7271758985776,-2161.0603966909866,M200253,151638.12901949685,157713.57104656362,0,0
521,TRANSFER,3735.488455084309,C100254,181834.80756453236,179054.99685846723,C200254,168832.40384787275,172307.77157572738,0,0
388,TRANSFER,3347.1965750677737,C100255,117186.28266383022,115123.17234169933,C200255,140085.19500393307,143356.23899889356,0,0
651,DEBIT,1279.31130016018,C100256,145630.97087612815,143474.81409562405,C200256,76932.73402270983,78185.43280769732,0,0
203,PAYMENT,2211.7273458040936,C100257,55875.27939073555,52536.44306900269,M200257,90421.96439615167,93396.54237827608,0,0
334,CASH_IN,6951.668130758627,C100258,194288.25865278862,187636.46365486007,C200258,121975.23799742317,129339.0497317764,0,0
134,TRANSFER,24203.74247231361,C100259,142611.3810860361,118872.42886622183,C200259,168091.77418586423,192341.92634437003,0,0
190,CASH_OUT,5551.171401245305,C100260,27942.269049505852,22397.16710006076,C200260,67780.24298198639,73060.31946462086,0,0
375,CASH_OUT,1083.0646310508025,C100261,150729.3988162403,149119.9393321917,C200261,113691.71983047051,115446.57191425274,0,0
448,TRANSFER,9482.129616669998,C100262,57786.71157561606,49629.979114161244,C200262,127378.73242178622,137353.66314123798,0,0
491,CASH_OUT,4294.070551053046,C100263,103587.38781777464,99499.95503066546,C200263,96528.14203626146,101074.82532865593,0,0
196,TRANSFER,534.4445151945075,C100264,65404.00846036931,64434.75893048466,C200264,122479.27579053222,123567.86139090428,0,0
170,TRANSFER,721.0858064652706,C100265,51378.196708104195,50832.00606086158,M200265,64604.60696663521,65079.32504027781,0,0
305,DEBIT,10512.100765447809,C100266,63039.70992523917,52279.226594185835,M200266,51417.839232750914,62405.82674253044,0,0
163,CASH_OUT,2524.492344793895,M100267,83154.3745411337,80341.12612274775,C200267,129489.53330714915,131850.93246789978,0,0
169,TRANSFER,29209.14736381656,C100268,14467.517732392698,-14057.893367391975,C200268,155308.84581077145,184954.07622821556,0,1
710,DEBIT,2970.7578978249935,C100269,27535.332976860303,24254.180074132983,C200269,2121.4493924057274,5050.111110551348,0,0
251,TRANSFER,3564.8294413631525,C100270,161662.52335595348,157663.62840311445,C200270,62801.68434365152,66030.06770802851,0,0
539,TRANSFER,13978.708167849609,C100271,125701.8401662758,110950.84964052304,C200271,60508.32646202204,74990.65909389168,0,0
237,DEBIT,265.1900421262561,M100272,134651.80488620553,134192.47921344318,C200272,87615.62537136958,87964.95306134017,0,0
26,TRANSFER,16686.190517883213,C100273,170687.2247731962,153481.91239063916,C200273,36665.50664622903,53016.48268214712,0,0
37,TRANSFER,328.80320432954755,C100274,39917.55493892486,39844.930399238794,C200274,17059.49713100403,16950.18569272647,0,0
730,CASH_IN,3229.9438203288532,C100275,166205.5314171747,162760.1023330881,C200275,77609.69051543684,80591.6680899706,0,0
272,TRANSFER,16333.964683130482,C100276,80623.7952388831,64947.410597589456,C200276,96664.48409631087,113424.24385766983,0,0
7,TRANSFER,20812.601034373645,C100277,86224.08413434695,65591.49724873628,C200277,114947.17000389869,135558.8665354666,0,0
282,TRANSFER,1398.3905892062212,C100278,32272.897017659652,31029.11819219528,C200278,181226.38646968725,182883.04963820256,0,0
197,CASH_OUT,14254.317214279135,C100279,30392.682257509176,15688.211448113147,C200279,168542.09393360966,182690.35196643297,0,0
500,CASH_OUT,18683.5263391199,C100280,111067.87607057496,92676.3921911452,C200280,154543.72849635535,173066.1159206193,0,0
682,CASH_OUT,9806.579100677953,C100281,135333.06980369662,125147.67046373716,C200281,33079.26178683533,42730.04291114372,0,0
665,TRANSFER,675.6881989897654,C100282,179082.65553568982,178941.16523117124,C200282,155380.02474807654,155648.471932898,0,0
60,TRANSFER,13319.277458791377,C100283,90498.34248008004,76668.3051945527,C200283,49003.69362020569,62937.32972821564,0,0
3,CASH_OUT,316.96678160550397,C100284,188733.90077698827,188393.64556507993,C200284,80942.83676604436,81258.84331935279,0,0
636,TRANSFER,6432.267845553494,C100285,188735.9974349153,182161.87666549988,M200285,195440.37816793655,200948.86793967173,0,0
135,CASH_OUT,10913.824344325323,C100286,9514.878975690588,-1823.998875052107,C200286,81426.005295347,92868.4365013242,0,0
108,CASH_OUT,2797.3575488268802,C100287,138783.79985274244,135230.69914014812,C200287,44492.73180565225,47863.30718101169,0,0
704,PAYMENT,5022.5853092920415,C100288,9991.20392452526,5501.365074782158,C200288,188847.93624700516,193056.03185818717,0,0
134,TRANSFER,4314.58344419309,C100289,157917.9427982674,153202.29408894252,C200289,33707.6722022295,37741.743201094425,0,0
639,DEBIT,3353.3933289112033,C100290,178892.14387566646,175013.8111385801,C200290,133933.36554860065,137952.87606795228,0,0
584,TRANSFER,3148.054229441582,C100291,150197.51476231066,147463.98930813078,M200291,48391.551667741165,51747.056554193114,0,0
150,TRANSFER,19780.15102215297,C100292,7508.544572932241,-12662.31292928672,C200292,109615.66954841246,129509.91465542091,0,1
666,TRANSFER,11375.869922190564,C100293,111056.53355783576,99818.47213546607,C200293,11410.00673914745,22662.273492347227,0,0
465,PAYMENT,4802.271762907201,M100294,57739.28499163865,53256.92992148181,C200294,51793.08050621534,56302.262669044765,0,0
343,CASH_IN,8076.085794511569,C100295,78263.20071002832,70197.08155169236,C200295,78193.56015570607,86093.00472198798,0,0
363,CASH_OUT,1550.1925628198635,C100296,166321.81815431867,165021.96742122082,C200296,190552.97704933348,192012.73617997847,0,0
29,PAYMENT,4216.272956287069,C100297,199041.0009862202,195297.05828530452,C200297,179657.45855188373,184702.11632094646,0,0
647,CASH_OUT,11076.85661580669,M100298,150086.076754931,139455.90144832138,C200298,92198.41140223337,103167.86553316694,0,0
235,CASH_OUT,2545.5404231273496,C100299,127399.85898285135,125114.52854029945,C200299,55325.71842199374,57939.96319714587,0,0
207,PAYMENT,8323.746570718387,C100300,138350.50430721958,129684.6879497579,C200300,177551.6132307663,185867.61497762622,0,0
12,CASH_OUT,1856.1525529607868,C100301,127422.62417902141,125245.03372114341,C200301,13643.96187860557,15249.575800669081,0,0
195,CASH_OUT,516.260899616384,C100302,47332.96514938372,46263.065388684765,C200302,58248.42023461321,58427.96581728392,0,0
260,PAYMENT,6996.588235309957,C100303,59353.009575298966,51647.639417269915,C200303,26681.671196911626,33688.210746652294,0,0
34,CASH_OUT,8660.828028093474,C100304,222.5932583654,-9078.549897625131,C200304,139978.76496046933,148284.54022894366,0,0
490,PAYMENT,744.7818397655574,C100305,27211.204029955938,26779.200264813353,C200305,175106.1866552211,176732.79509180962,0,0
106,PAYMENT,446.32013218221346,C100306,1990.0007193994984,1163.9466387925636,C200306,35113.730291815795,35872.332087858085,0,0
198,TRANSFER,1223.3277791599107,C100307,164744.3443665076,163348.16882836143,C200307,167807.27768484244,169746.59932849384,0,0
357,CASH_OUT,6569.381106240595,C100308,97459.77336377307,91650.94836410221,M200308,51457.57918738078,58545.2834255227,0,1
485,CASH_OUT,21355.818466112087,C100309,125812.3831270357,104456.31331782952,C200309,186580.44727435603,207849.68128517416,0,0
138,CASH_OUT,10360.99554674285,C100310,107840.90762998383,97142.85609572384,C200310,181607.34515091046,191413.4177239158,0,0
690,PAYMENT,11163.01858793436,C100311,42637.27661959851,31397.970492222037,C200311,88492.16892603262,98476.56766755997,0,0
386,CASH_IN,14566.391296544612,C100312,115673.03795121018,100234.98761647077,C200312,104851.38071758398,120356.57147337434,0,0
347,PAYMENT,4199.400322563333,C100313,81693.99752846526,77402.39189303669,C200313,106691.32588723225,111186.93859670586,0,0
556,CASH_OUT,7132.636929297436,C100314,18977.00843061587,11946.922549641453,C200314,68399.04751407275,75799.03650080194,0,0
154,CASH_OUT,1028.9127834933633,C100315,172143.3139791516,170892.6401895247,M200315,111575.29291439157,112682.89592926623,0,0
209,TRANSFER,1728.3289880000982,C100316,103215.02912855671,101053.97454824421,C200316,61919.837987127765,64206.15903299039,0,0
686,CASH_OUT,19166.0775640468,C100317,85698.51442020322,66154.74339678208,C200317,173308.2158786589,193065.0596129947,0,0
523,CASH_OUT,8221.597833561133,C100318,40445.476516553725,32151.17115116911,C200318,30983.21643863351,39502.145463536806,0,0
703,TRANSFER,687.9586676732021,C100319,33731.35427186764,33136.77298124106,M200319,3808.334422620008,4551.482775762067,0,0
467,CASH_OUT,1220.8710671637912,M100320,143533.0754494054,142693.94929513487,C200320,169332.39946273682,170261.50245824267,0,0
101,DEBIT,2602.7291544480977,C100321,151725.81188539168,149766.67826005415,C200321,26915.447703422557,29418.921374192123,0,0
562,TRANSFER,1115.9347479837481,C100322,11080.233721282395,10898.77515838096,C200322,36313.83473739638,36884.05196876691,0,1
669,CASH_OUT,816.3921535213282,C100323,42273.524360260126,41198.05459585127,C200323,113419.91610311734,113996.09055560594,0,0
93,CASH_OUT,9719.300331202126,C100324,162671.95892095027,152945.35424166376,C200324,176670.9164277935,186686.2331064667,0,0
218,PAYMENT,22470.389819352673,C100325,46833.976901232214,23476.38222999236,C200325,176116.5853084131,198839.0263672688,0,0
581,DEBIT,16423.192124840312,C100326,145075.8476584547,128300.36844481264,C200326,1078.4875571116404,18266.117684847475,0,0
96,CASH_OUT,5061.128468509486,C100327,170417.59191361212,166151.6808268929,C200327,195375.64239552914,199486.1209680302,0,0
722,TRANSFER,4419.503013329634,C100328,106804.496726954,101462.11016143547,C200328,15433.88888739472,19097.733032025033,0,0
88,DEBIT,15437.388163773185,C100329,199930.7349579633,185186.67020256177,C200329,83756.40637656143,99356.27124281689,0,0
19,PAYMENT,541.0084339438838,C100330,115528.11262000486,115505.73666630767,C200330,39982.43995012458,40343.30762991252,0,0
565,CASH_OUT,7765.312543668153,M100331,57228.61674660913,49531.156771822614,C200331,183293.91425087352,191353.15287083652,0,0
4,PAYMENT,6760.111582645415,C100332,122069.06120226649,115825.97111631416,M200332,154276.19985682028,161107.33254470793,0,0
66,CASH_OUT,4795.507751542578,M100333,77716.8459537458,72779.92398750444,C200333,111807.80815254172,116155.26511198304,0,0
502,CASH_OUT,5082.930563382355,C100334,40069.93019824201,34979.61435198921,C200334,168405.6306195248,172791.04448765476,0,0
568,TRANSFER,4935.7152694507595,M100335,102992.23958112863,98309.82094968158,C200335,50594.133050730175,54897.94798989968,0,0
658,TRANSFER,7792.782596235722,C100336,104897.8400571829,97755.23829938287,C200336,114201.80054652247,121867.13279511825,0,0
179,PAYMENT,3178.0857354088557,C100337,27982.092535346826,24576.27829302636,C200337,172664.76647117003,175816.42058803744,0,0
605,CASH_OUT,2348.198433381752,C100338,102204.99146605653,100670.66914034302,C200338,31214.268783757416,33595.888650505774,0,0
312,DEBIT,1950.3250531747638,C100339,11159.512156489625,9176.322828130253,C200339,132805.5415789927,134792.18552474142,0,0
575,TRANSFER,19261.336146787246,C100340,161643.75955507284,141658.13479086035,C200340,193101.59878573622,212590.63574665127,0,0
107,CASH_OUT,2321.9059855783776,C100341,19449.646124527175,16357.42218340767,C200341,156799.92415284022,159086.59938525327,0,0
541,CASH_OUT,9966.860407229395,C100342,111285.8693044692,100896.99497363868,C200342,55626.172695482375,65552.30834593665,0,0
485,TRANSFER,1417.9603558687484,C100343,106638.0600746837,105506.95323882105,M200343,40923.452795894285,42050.05033202622,0,0
304,TRANSFER,6417.23484247382,C100344,13426.120399159514,7341.050462257996,C200344,187129.78136118405,193572.51014048897,0,0
341,CASH_OUT,4865.959065364504,C100345,3409.3762107717753,-1976.4767846356826,C200345,52227.46239041991,56715.22691975994,0,0
130,CASH_OUT,8992.37802866342,C100346,119684.52380793178,111864.43428262274,C200346,108802.89836291216,118269.09211973767,0,0
293,CASH_OUT,7681.892884908037,C100347,171739.2295057787,164324.58298664156,C200347,119387.80036652852,126382.8600870023,0,0
454,TRANSFER,19025.677608954775,C100348,33362.90301425746,14264.272615202002,C200348,69792.40670761213,89044.35775297986,0,0
598,CASH_OUT,17944.927913098658,C100349,50869.42730437478,33294.90734723113,C200349,81750.17533270712,99771.47463839827,0,0
444,TRANSFER,869.371374874505,C100350,178980.24266561933,178665.53944701373,C200350,61238.80640825588,62399.50415114668,0,0
342,CASH_OUT,1790.550996197101,C100351,180255.33394559778,178045.49278976923,C200351,82862.47771999243,84778.91293402996,0,0
535,PAYMENT,7112.343274485021,C100352,130772.72408647828,124085.8960112696,C200352,7370.492224897495,14819.005105203089,0,0
514,PAYMENT,1315.9689385167144,M100353,32598.130792737877,30211.149189808548,C200353,185152.18680313817,187212.02536928921,0,0
702,CASH_OUT,216.7726867102953,C100354,26093.52086600625,26546.496403639674,C200354,193489.5636351893,193958.18812255096,0,0
582,TRANSFER,2311.395934156732,M100355,130079.81195132987,127928.13004690185,C200355,116129.21972808488,118745.97710172737,0,0
53,CASH_OUT,8021.656203237221,C100356,26390.033122358545,18581.253639112703,C200356,128669.64897690408,137083.93076430273,0,0
457,CASH_OUT,1521.258798624372,C100357,75322.65637768123,73847.58076482969,C200357,92347.46271441557,93904.01409853014,0,0
529,CASH_OUT,4440.766033849992,C100358,73214.7656113197,69279.28066823189,C200358,90171.70349600821,94134.49001415372,0,0
715,TRANSFER,202.58878619858757,C100359,169453.6450315011,169069.55886242492,C200359,178899.263169719,179451.0194775726,0,0
565,CASH_OUT,4434.701348542847,C100360,104642.5081125839,100493.65324904896,C200360,7593.337963432578,11448.030074359813,0,0
